time,C1W,C2W,D1W,D2W,L1W,L2W,sv
2022-11-20 14:49:30,21396464.28,21396467.72,-1005.351,-783.39,112439213.734,87614997.843,G15
2022-11-20 14:50:00,21402263.02,21402266.56,-1026.07,-799.535,112469686.428,87638742.792,G15
2022-11-20 14:50:30,21408180.86,21408184.32,-1047.028,-815.866,112500784.932,87662975.384,G15
2022-11-20 14:51:00,21414217.58,21414221.2,-1067.915,-832.142,112532508.031,87687694.674,G15
2022-11-20 14:51:30,21420372.86,21420376.5,-1088.635,-848.287,112564854.39,87712899.615,G15
2022-11-20 14:52:00,21426646.48,21426650.32,-1109.277,-864.372,112597823.164,87738589.556,G15
2022-11-20 14:52:30,21433038.48,21433042.04,-1129.961,-880.489,112631412.541,87764763.082,G15
2022-11-20 14:53:00,21439548.06,21439551.88,-1150.656,-896.615,112665621.611,87791419.488,G15
2022-11-20 14:53:30,21446175.52,21446179.2,-1171.257,-912.668,112700448.883,87818557.606,G15
2022-11-20 14:54:00,21452920.42,21452923.88,-1191.78,-928.66,112735892.93,87846176.328,G15
2022-11-20 14:54:30,21459782.32,21459785.76,-1212.26,-944.618,112771952.427,87874274.62,G15
2022-11-20 14:55:00,21466761.08,21466764.56,-1232.743,-960.579,112808625.716,87902851.193,G15
2022-11-20 14:55:30,21473856.42,21473859.9,-1253.124,-976.46,112845911.812,87931905.275,G15
2022-11-20 14:56:00,21481068.08,21481071.44,-1273.37,-992.236,112883809.02,87961435.553,G15
2022-11-20 14:56:30,21488395.54,21488399.16,-1293.671,-1008.055,112922315.868,87991440.868,G15
2022-11-20 14:57:00,21495838.94,21495842.6,-1313.973,-1023.875,112961430.847,88021920.056,G15
2022-11-20 14:57:30,21503397.76,21503401.58,-1334.303,-1039.717,113001152.675,88052872.109,G15
2022-11-20 14:58:00,21511071.6,21511075.54,-1354.321,-1055.315,113041479.691,88084295.744,G15
2022-11-20 14:58:30,21518860.48,21518864.4,-1374.34,-1070.914,113082410.287,88116189.699,G15
2022-11-20 14:59:00,21526763.92,21526767.78,-1394.42,-1086.561,113123943.279,88148553.046,G15
2022-11-20 14:59:30,21534781.36,21534785.36,-1414.441,-1102.162,113166076.301,88181383.958,G15
2022-11-20 15:00:00,21542913.12,21542917.08,-1434.406,-1117.719,113208807.871,88214681.265,G15
2022-11-20 15:00:30,21551158.12,21551162.2,-1454.224,-1133.161,113252136.653,88248443.932,G15
2022-11-20 15:01:00,21559516.7,21559520.68,-1474.049,-1148.61,113296060.817,88282670.541,G15
2022-11-20 15:01:30,21567988.2,21567992.1,-1493.824,-1164.019,113340578.69,88317359.772,G15
2022-11-20 15:02:00,21576572.32,21576576.28,-1513.464,-1179.323,113385688.631,88352510.36,G15
2022-11-20 15:02:30,21585268.86,21585272.84,-1533.17,-1194.678,113431388.895,88388120.938,G15
2022-11-20 15:03:00,21594077.32,21594081.48,-1552.79,-1209.966,113477677.696,88424190.113,G15
2022-11-20 15:03:30,21602997.58,21603001.54,-1572.227,-1225.112,113524553.233,88460716.487,G15
2022-11-20 15:04:00,21612029.04,21612033.12,-1591.759,-1240.332,113572013.531,88497698.521,G15
2022-11-20 15:04:30,21621171.42,21621175.46,-1611.151,-1255.442,113620057.041,88535135.004,G15
2022-11-20 15:05:00,21630424.54,21630428.34,-1630.424,-1270.46,113668681.732,88573024.357,G15
2022-11-20 15:05:30,21639787.82,21639791.52,-1649.731,-1285.505,113717885.801,88611365.172,G15
2022-11-20 15:06:00,21649261.08,21649264.6,-1668.997,-1300.517,113767667.338,88650155.966,G15
2022-11-20 15:06:30,21658843.78,21658847.3,-1688.141,-1315.435,113818024.433,88689395.242,G15
2022-11-20 15:07:00,21668535.52,21668539.04,-1707.269,-1330.339,113868955.177,88729081.52,G15
2022-11-20 15:07:30,21678336.26,21678339.94,-1726.256,-1345.135,113920457.807,88769213.417,G15
2022-11-20 15:08:00,21688245.22,21688248.82,-1745.178,-1359.879,113972530.106,88809789.22,G15
2022-11-20 15:08:30,21698262.2,21698266.0,-1764.11,-1374.631,114025170.264,88850807.514,G15
2022-11-20 15:09:00,21708386.98,21708390.68,-1782.794,-1389.19,114078376.202,88892266.673,G15
2022-11-20 15:09:30,21718619.1,21718622.74,-1801.626,-1403.864,114132145.917,88934165.14,G15
2022-11-20 15:10:00,21728957.98,21728961.68,-1820.421,-1418.51,114186477.424,88976501.362,G15
2022-11-20 15:10:30,21739403.26,21739406.98,-1839.099,-1433.064,114241368.534,89019273.634,G15
2022-11-20 15:11:00,21749954.8,21749958.62,-1857.446,-1447.36,114296817.207,89062480.371,G15
2022-11-20 15:11:30,21760612.2,21760615.78,-1876.039,-1461.849,114352821.047,89106119.707,G15
2022-11-20 15:12:00,21771374.48,21771378.34,-1894.484,-1476.221,114409378.319,89150190.286,G15
2022-11-20 15:12:30,21782241.78,21782245.62,-1912.788,-1490.484,114466486.805,89194690.382,G15
2022-11-20 15:13:00,21793213.72,21793217.68,-1931.076,-1504.735,114524144.429,89239618.374,G15
2022-11-20 15:13:30,21804289.66,21804293.68,-1949.232,-1518.882,114582349.133,89284972.667,G15
2022-11-20 15:14:00,21815469.5,21815473.36,-1967.327,-1532.982,114641098.357,89330751.264,G15
2022-11-20 15:14:30,21826752.1,21826756.24,-1985.484,-1547.13,114700390.425,89376952.855,G15
2022-11-20 15:15:00,21838137.94,21838141.76,-2003.476,-1561.15,114760222.352,89423575.111,G15
2022-11-20 15:15:30,21849626.1,21849629.8,-2021.27,-1575.016,114820592.414,89470616.696,G15
2022-11-20 15:16:00,21861215.94,21861219.86,-2039.14,-1588.94,114881498.312,89518075.816,G15
2022-11-20 15:16:30,21872907.56,21872911.52,-2056.763,-1602.673,114942937.778,89565950.704,G15
2022-11-20 15:17:00,21884700.36,21884704.28,-2074.486,-1616.482,115004908.23,89614239.344,G15
2022-11-20 15:17:30,21896593.58,21896597.4,-2092.146,-1630.243,115067407.586,89662940.12,G15
2022-11-20 15:18:00,21908587.0,21908590.98,-2109.677,-1643.904,115130433.536,89712051.227,G15
2022-11-20 15:18:30,21920680.3,21920683.88,-2127.089,-1657.472,115193983.749,89761570.862,G15
2022-11-20 15:19:00,21932872.9,21932876.8,-2144.492,-1671.033,115258056.121,89811497.361,G15
2022-11-20 15:19:30,21945164.14,21945167.96,-2161.581,-1684.349,115322647.775,89861828.501,G15
2022-11-20 15:20:00,21957554.2,21957557.98,-2178.93,-1697.867,115387756.516,89912562.559,G15
2022-11-20 15:20:30,21970041.7,21970045.84,-2195.988,-1711.16,115453379.894,89963697.631,G15
2022-11-20 15:21:00,21982626.86,21982631.22,-2213.1,-1724.493,115519515.834,90015232.098,G15
2022-11-20 15:21:30,21995309.3,21995313.3,-2230.06,-1737.709,115586161.492,90067163.752,G15
2022-11-20 15:22:00,22008088.08,22008092.16,-2246.764,-1750.725,115653314.652,90119490.857,G15
2022-11-20 15:22:30,22020963.12,22020967.1,-2263.666,-1763.896,115720972.748,90172211.423,G15
2022-11-20 15:23:00,22033933.62,22033937.46,-2280.365,-1776.908,115789133.164,90225323.415,G15
2022-11-20 15:23:30,22046999.3,22047003.2,-2297.082,-1789.934,115857793.947,90278825.295,G15
2022-11-20 15:24:00,22060159.64,22060163.68,-2313.542,-1802.76,115926951.998,90332714.655,G15
2022-11-20 15:24:30,22073414.16,22073418.1,-2329.991,-1815.577,115996605.004,90386989.692,G15
2022-11-20 15:25:00,22086762.5,22086766.52,-2346.268,-1828.261,116066750.398,90441648.415,G15
2022-11-20 15:25:30,22100204.14,22100207.88,-2362.754,-1841.107,116137385.686,90496688.882,G15
2022-11-20 15:26:00,22113738.16,22113742.08,-2378.852,-1853.651,116208508.072,90552108.898,G15
2022-11-20 15:26:30,22127364.84,22127368.5,-2394.939,-1866.187,116280115.429,90607906.818,G15
2022-11-20 15:27:00,22141083.0,22141086.72,-2411.036,-1878.729,116352204.928,90664080.437,G15
2022-11-20 15:27:30,22154892.12,22154896.12,-2426.945,-1891.126,116424773.857,90720627.634,G15
2022-11-20 15:28:00,22168792.52,22168796.4,-2442.876,-1903.539,116497820.058,90777546.736,G15
2022-11-20 15:28:30,22182783.12,22182787.0,-2458.587,-1915.782,116571340.482,90834835.347,G15
2022-11-20 15:29:00,22196863.28,22196867.12,-2474.066,-1927.844,116645332.43,90892491.382,G15
2022-11-20 15:29:30,22211032.6,22211036.66,-2489.907,-1940.187,116719793.537,90950512.995,G15
2022-11-20 15:30:00,22225290.82,22225294.88,-2505.301,-1952.183,116794721.152,91008898.126,G15
2022-11-20 15:30:30,22239637.38,22239641.36,-2520.674,-1964.161,116870112.29,91067644.441,G15
2022-11-20 15:31:00,22254071.8,22254075.52,-2536.004,-1976.107,116945964.457,91126749.999,G15
2022-11-20 15:31:30,22268593.16,22268597.06,-2551.288,-1988.017,117022274.992,91186212.723,G15
2022-11-20 15:32:00,22283201.32,22283205.28,-2566.376,-1999.773,117099041.047,91246030.406,G15
2022-11-20 15:32:30,22297895.42,22297899.76,-2581.453,-2011.522,117176260.067,91306201.042,G15
2022-11-20 15:33:00,22312675.5,22312679.56,-2596.474,-2023.226,117253929.473,91366722.628,G15
2022-11-20 15:33:30,22327541.0,22327544.7,-2611.189,-2034.693,117332046.366,91427592.902,G15
2022-11-20 15:34:00,22342490.52,22342494.48,-2626.047,-2046.27,117410607.817,91488809.586,G15
2022-11-20 15:34:30,22357524.26,22357528.48,-2640.733,-2057.714,117489611.148,91550370.601,G15
2022-11-20 15:35:00,22372641.52,22372645.88,-2655.395,-2069.139,117569053.595,91612273.779,G15
2022-11-20 15:35:30,22387842.16,22387846.38,-2669.89,-2080.434,117648932.417,91674516.985,G15
2022-11-20 15:36:00,22403125.12,22403129.5,-2684.199,-2091.584,117729244.822,91737098.049,G15
2022-11-20 15:36:30,22418490.44,22418494.18,-2698.624,-2102.824,117809987.89,91800014.691,G15
2022-11-20 15:37:00,22433936.36,22433940.6,-2712.876,-2113.929,117891159.288,91863265.106,G15
2022-11-20 15:37:30,22449463.6,22449467.72,-2726.928,-2124.879,117972755.664,91926846.671,G15
2022-11-20 15:38:00,22465071.12,22465075.54,-2741.031,-2135.868,118054774.2,91990757.19,G15
2022-11-20 15:38:30,22480758.68,22480763.0,-2754.836,-2146.625,118137212.099,92054994.485,G15
2022-11-20 15:39:00,22496525.4,22496529.74,-2768.7,-2157.429,118220067.026,92119556.742,G15
2022-11-20 15:39:30,22512370.9,22512375.46,-2782.451,-2168.144,118303335.759,92184441.436,G15
2022-11-20 15:40:00,22528294.58,22528299.06,-2796.227,-2178.878,118387015.176,92249646.139,G15
2022-11-20 15:40:30,22544295.84,22544300.16,-2809.721,-2189.393,118471102.593,92315168.776,G15
2022-11-20 15:41:00,22560374.6,22560378.46,-2823.153,-2199.859,118555595.426,92381007.314,G15
2022-11-20 15:41:30,22576529.66,22576533.68,-2836.585,-2210.326,118640490.311,92447159.134,G15
2022-11-20 15:42:00,22592760.56,22592764.62,-2849.783,-2220.61,118725784.703,92513622.265,G15
2022-11-20 15:42:30,22609067.16,22609071.3,-2862.987,-2230.899,118811475.76,92580394.482,G15
2022-11-20 15:43:00,22625448.6,22625452.36,-2875.973,-2241.018,118897560.267,92647473.292,G15
2022-11-20 15:43:30,22641904.12,22641907.98,-2889.119,-2251.261,118984035.536,92714856.582,G15
2022-11-20 15:44:00,22658433.7,22658437.82,-2901.869,-2261.197,119070898.631,92782542.082,G15
2022-11-20 15:44:30,22675036.52,22675040.26,-2914.667,-2271.169,119158146.485,92850527.39,G15
2022-11-20 15:45:00,22691712.04,22691715.76,-2927.326,-2281.033,119245776.027,92918810.124,G15
2022-11-20 15:45:30,22708459.38,22708463.6,-2939.946,-2290.867,119333784.802,92987388.355,G15
2022-11-20 15:46:00,22725278.5,22725282.48,-2952.316,-2300.506,119422169.275,93056259.353,G15
2022-11-20 15:46:30,22742168.42,22742172.52,-2964.789,-2310.225,119510926.824,93125421.048,G15
2022-11-20 15:47:00,22759129.0,22759133.0,-2977.165,-2319.869,119600054.564,93194871.203,G15
2022-11-20 15:47:30,22776159.24,22776163.1,-2989.301,-2329.325,119689549.395,93264607.406,G15
2022-11-20 15:48:00,22793259.04,22793262.78,-3001.371,-2338.731,119779408.378,93334627.364,G15
2022-11-20 15:48:30,22810427.42,22810431.4,-3013.304,-2348.029,119869628.575,93404928.787,G15
2022-11-20 15:49:00,22827663.58,22827667.9,-3025.137,-2357.249,119960206.817,93475509.205,G15
2022-11-20 15:49:30,22844967.72,22844971.96,-3037.024,-2366.512,120051140.169,93546366.342,G15
2022-11-20 15:50:00,22862338.88,22862343.3,-3048.678,-2375.594,120142425.918,93617498.052,G15
2022-11-20 15:50:30,22879776.58,22879780.68,-3060.348,-2384.687,120234060.681,93688901.734,G15
2022-11-20 15:51:00,22897279.84,22897284.0,-3071.829,-2393.633,120326041.608,93760575.161,G15
2022-11-20 15:51:30,22914848.62,22914852.92,-3083.105,-2402.419,120418365.902,93832516.139,G15
2022-11-20 15:52:00,22932481.88,22932486.66,-3094.448,-2411.259,120511030.373,93904722.194,G15
2022-11-20 15:52:30,22950179.72,22950184.04,-3105.604,-2419.951,120604031.768,93977190.782,G15
2022-11-20 15:53:00,22967940.88,22967945.06,-3116.732,-2428.622,120697367.254,94049919.712,G15
2022-11-20 15:53:30,22985765.06,22985769.5,-3127.703,-2437.171,120791034.205,94122906.922,G15
2022-11-20 15:54:00,23003651.64,23003655.92,-3138.573,-2445.641,120885028.972,94196149.567,G15
2022-11-20 15:54:30,23021600.34,23021604.42,-3149.379,-2454.062,120979348.829,94269645.541,G15
2022-11-20 15:55:00,23039610.2,23039614.58,-3159.93,-2462.283,121073990.843,94343392.54,G15
2022-11-20 15:55:30,23057680.62,23057685.02,-3170.649,-2470.636,121168951.707,94417387.992,G15
2022-11-20 15:56:00,23075811.26,23075815.5,-3181.133,-2478.805,121264228.574,94491629.686,G15
2022-11-20 15:56:30,23094001.3,23094005.6,-3191.567,-2486.935,121359818.363,94566115.209,G15
2022-11-20 15:57:00,23112250.3,23112254.52,-3201.715,-2494.843,121455717.786,94640842.016,G15
2022-11-20 15:57:30,23130558.16,23130562.34,-3211.915,-2502.791,121551924.08,94715807.939,G15
2022-11-20 15:58:00,23148923.24,23148927.66,-3222.036,-2510.678,121648434.063,94791010.506,G15
2022-11-20 15:58:30,23167345.8,23167350.26,-3231.897,-2518.361,121745244.843,94866447.454,G15
2022-11-20 15:59:00,23185824.68,23185829.04,-3241.807,-2526.083,121842353.195,94942116.277,G15
2022-11-20 15:59:30,23204359.94,23204364.22,-3251.722,-2533.809,121939755.956,95018014.513,G15
2022-11-20 16:00:00,23222950.58,23222954.76,-3261.268,-2541.248,122037450.339,95094139.982,G15
2022-11-20 16:00:30,23241595.88,23241600.34,-3270.932,-2548.778,122135432.761,95170489.905,G15
2022-11-20 16:01:00,23260295.74,23260300.18,-3280.313,-2556.088,122233700.663,95247062.274,G15
2022-11-20 16:01:30,23279049.54,23279053.9,-3289.66,-2563.372,122332251.1,95323854.797,G15
2022-11-20 16:02:00,23297855.9,23297860.24,-3298.888,-2570.562,122431080.581,95400864.758,G15
2022-11-20 16:02:30,23316714.72,23316719.28,-3308.257,-2577.863,122530186.196,95478089.894,G15
2022-11-20 16:03:00,23335626.08,23335630.72,-3317.107,-2584.759,122629564.926,95555527.843,G15
2022-11-20 16:03:30,23354588.52,23354593.48,-3326.185,-2591.832,122729213.573,95633176.111,G15
2022-11-20 16:04:00,23373601.9,23373606.72,-3334.944,-2598.657,122829129.325,95711032.523,G15
2022-11-20 16:04:30,23392665.42,23392670.26,-3343.592,-2605.396,122929308.76,95789094.399,G15
2022-11-20 16:05:00,23411778.86,23411783.12,-3352.368,-2612.235,123029748.988,95867359.492,G15
2022-11-20 16:05:30,23430941.1,23430945.08,-3360.867,-2618.857,123130446.892,95945825.377,G15
2022-11-20 16:06:00,23450151.5,23450155.72,-3369.238,-2625.38,123231399.369,96024489.62,G15
2022-11-20 16:06:30,23469410.16,23469414.52,-3377.752,-2632.015,123332603.566,96103350.007,G15
2022-11-20 16:07:00,23488716.16,23488720.62,-3385.856,-2638.33,123434056.009,96182403.842,G15
2022-11-20 16:07:30,23508068.48,23508072.84,-3394.019,-2644.69,123535753.797,96261648.847,G15
2022-11-20 16:08:00,23527467.12,23527471.24,-3401.998,-2650.908,123637693.912,96341082.689,G15
2022-11-20 16:08:30,23546910.82,23546915.22,-3409.983,-2657.13,123739873.361,96420703.014,G15
2022-11-20 16:09:00,23566400.22,23566404.28,-3417.753,-2663.184,123842288.587,96500507.078,G15
2022-11-20 16:09:30,23585933.88,23585937.92,-3425.461,-2669.19,123944936.931,96580492.78,G15
2022-11-20 16:10:00,23605510.84,23605515.02,-3433.045,-2675.1,124047815.523,96660657.904,G15
2022-11-20 16:10:30,23625130.32,23625135.3,-3440.55,-2680.948,124150920.688,96740999.577,G15
2022-11-20 16:11:00,23644793.48,23644798.44,-3447.973,-2686.732,124254249.877,96821515.8,G15
2022-11-20 16:11:30,23664499.32,23664503.24,-3455.288,-2692.432,124357799.802,96902204.02,G15
2022-11-20 16:12:00,23684245.74,23684249.38,-3462.521,-2698.069,124461567.474,96983061.926,G15
2022-11-20 16:12:30,23704032.12,23704036.4,-3469.473,-2703.486,124565549.505,97064086.87,G15
2022-11-20 16:13:00,23723859.34,23723863.8,-3476.659,-2709.085,124669743.221,97145276.755,G15
2022-11-20 16:13:30,23743727.12,23743731.02,-3483.502,-2714.417,124774145.337,97226629.028,G15
2022-11-20 16:14:00,23763633.6,23763637.54,-3490.39,-2719.784,124878752.845,97308141.356,G15
2022-11-20 16:14:30,23783577.08,23783581.86,-3497.1,-2725.013,124983562.82,97389811.444,G15
2022-11-20 16:15:00,23803559.36,23803564.76,-3503.4,-2729.922,125088571.897,97471636.664,G15
2022-11-20 16:15:30,23823580.06,23823584.52,-3509.993,-2735.06,125193777.058,97553614.675,G15
2022-11-20 16:16:00,23843636.84,23843640.74,-3516.44,-2740.083,125299175.376,97635743.213,G15
2022-11-20 16:16:30,23863729.48,23863734.18,-3522.715,-2744.973,125404764.065,97718020.092,G15
2022-11-20 16:17:00,23883857.36,23883862.56,-3528.849,-2749.753,125510539.54,97800442.513,G15
2022-11-20 16:17:30,23904020.92,23904025.78,-3535.154,-2754.665,125616498.911,97883008.208,G15
2022-11-20 16:18:00,23924219.48,23924223.82,-3541.007,-2759.226,125722639.211,97965714.908,G15
2022-11-20 16:18:30,23944450.78,23944455.54,-3546.817,-2763.754,125828957.244,98048560.106,G15
2022-11-20 16:19:00,23964715.18,23964720.74,-3552.632,-2768.285,125935450.338,98131541.709,G15
2022-11-20 16:19:30,23985013.06,23985018.26,-3558.312,-2772.711,126042115.101,98214657.074,G15
2022-11-20 16:20:00,24005343.26,24005347.66,-3563.862,-2777.036,126148948.186,98297903.599,G15
2022-11-20 16:20:30,24025704.42,24025708.46,-3569.475,-2781.409,126255947.003,98381279.28,G15
2022-11-20 16:21:00,24046095.94,24046101.22,-3574.568,-2785.377,126363108.328,98464781.584,G15
2022-11-20 16:21:30,24066518.9,24066523.76,-3579.926,-2789.553,126470429.418,98548408.365,G15
2022-11-20 16:22:00,24086971.88,24086975.96,-3585.206,-2793.667,126577907.017,98632157.119,G15
2022-11-20 16:22:30,24107452.96,24107457.22,-3590.285,-2797.625,126685538.192,98716025.55,G15
2022-11-20 16:23:00,24127962.96,24127967.36,-3595.28,-2801.517,126793319.731,98800011.145,G15
2022-11-20 16:23:30,24148501.28,24148505.92,-3600.0,-2805.195,126901248.619,98884111.556,G15
2022-11-20 16:24:00,24169067.12,24169071.66,-3604.937,-2809.042,127009322.226,98968324.728,G15
2022-11-20 16:24:30,24189659.92,24189664.38,-3609.532,-2812.623,127117536.932,99052647.847,G15
2022-11-20 16:25:00,24210278.82,24210283.5,-3614.076,-2816.163,127225890.393,99137079.093,G15
2022-11-20 16:25:30,24230923.2,24230927.98,-3618.389,-2819.524,127334379.026,99221615.665,G15
2022-11-20 16:26:00,24251592.9,24251597.58,-3622.69,-2822.875,127442999.798,99306255.189,G15
2022-11-20 16:26:30,24272288.32,24272292.12,-3627.154,-2826.354,127551750.087,99390995.664,G15
2022-11-20 16:27:00,24293006.18,24293011.18,-3631.341,-2829.616,127660626.731,99475834.585,G15
2022-11-20 16:27:30,24313748.1,24313752.86,-3635.3,-2832.701,127769626.748,99560769.636,G15
2022-11-20 16:28:00,24334513.02,24334518.16,-3639.215,-2835.752,127878747.528,99645798.776,G15
2022-11-20 16:28:30,24355301.02,24355305.32,-3643.231,-2838.882,127987985.443,99730919.217,G15
2022-11-20 16:29:00,24376109.42,24376114.26,-3646.963,-2841.789,128097337.554,99816128.645,G15
2022-11-20 16:29:30,24396939.32,24396944.84,-3650.611,-2844.632,128206801.247,99901424.993,G15
2022-11-20 16:30:00,24417790.76,24417795.7,-3654.218,-2847.443,128316373.345,99986805.83,G15
2022-11-20 16:30:30,24438662.0,24438666.9,-3657.694,-2850.151,128426050.767,100072268.743,G15
2022-11-20 16:31:00,24459551.94,24459556.78,-3660.978,-2852.71,128535830.875,100157811.672,G15
2022-11-20 16:31:30,24480461.34,24480465.9,-3664.354,-2855.341,128645710.417,100243432.061,G15
2022-11-20 16:32:00,24501389.24,24501394.04,-3667.454,-2857.756,128755686.485,100329127.676,G15
2022-11-20 16:32:30,24522335.32,24522339.58,-3670.667,-2860.26,128865756.464,100414896.493,G15
2022-11-20 16:33:00,24543297.8,24543302.9,-3673.442,-2862.422,128975917.052,100500735.902,G15
2022-11-20 16:33:30,24564277.06,24564282.12,-3676.256,-2864.615,129086165.09,100586643.433,G15
2022-11-20 16:34:00,24585272.84,24585278.06,-3678.995,-2866.749,129196498.083,100672617.172,G15
2022-11-20 16:34:30,24606284.54,24606288.9,-3681.861,-2868.982,129306913.304,100758655.004,G15
2022-11-20 16:35:00,24627310.96,24627316.04,-3684.605,-2871.12,129417407.178,100844754.108,G15
2022-11-20 16:35:30,24648351.54,24648356.98,-3686.809,-2872.838,129527977.037,100930912.411,G15
2022-11-20 16:36:00,24669406.06,24669411.24,-3689.173,-2874.68,129638620.098,101017127.753,G15
2022-11-20 16:36:30,24690474.8,24690479.14,-3691.744,-2876.684,129749333.427,101103397.867,G15
2022-11-20 16:37:00,24711555.6,24711560.06,-3693.753,-2878.249,129860113.797,101189720.227,G15
2022-11-20 16:37:30,24732648.24,24732653.22,-3695.863,-2879.893,129970958.633,101276092.808,G15
2022-11-20 16:38:00,24753752.76,24753757.66,-3697.941,-2881.512,130081864.932,101362513.279,G15
2022-11-20 16:38:30,24774868.98,24774873.52,-3699.834,-2882.988,130192829.762,101448979.345,G15
2022-11-20 16:39:00,24795995.96,24795999.74,-3701.524,-2884.304,130303850.258,101535488.818,G15
2022-11-20 16:39:30,24817132.1,24817136.18,-3703.344,-2885.722,130414923.57,101622039.445,G15
2022-11-20 16:40:00,24838277.6,24838282.32,-3704.935,-2886.963,130526046.842,101708628.993,G15
2022-11-20 16:40:30,24859432.54,24859437.5,-3706.442,-2888.137,130637217.157,101795255.177,G15
2022-11-20 16:41:00,24880596.54,24880601.0,-3707.841,-2889.227,130748431.863,101881915.953,G15
2022-11-20 16:41:30,24901768.1,24901771.94,-3709.179,-2890.269,130859687.959,101968608.998,G15
2022-11-20 16:42:00,24922945.9,24922950.24,-3710.361,-2891.19,130970982.25,102055331.806,G15
2022-11-20 16:42:30,24944131.58,24944136.0,-3711.562,-2892.126,131082311.969,102142082.199,G15
2022-11-20 16:43:00,24965324.16,24965328.16,-3712.631,-2892.959,131193674.57,102228858.238,G15
2022-11-20 16:43:30,24986520.92,24986525.4,-3713.745,-2893.827,131305067.291,102315657.739,G15
2022-11-20 16:44:00,25007722.72,25007726.82,-3714.515,-2894.427,131416487.244,102402478.45,G15
2022-11-20 16:44:30,25028929.48,25028933.98,-3715.101,-2894.884,131527931.52,102489318.108,G15
2022-11-20 16:45:00,25050142.34,25050145.34,-3715.775,-2895.409,131639397.162,102576174.418,G15
2022-11-20 16:45:30,25071357.12,25071360.46,-3716.15,-2895.701,131750881.444,102663045.292,G15
2022-11-20 16:46:00,25092573.78,25092578.7,-3716.896,-2896.283,131862381.57,102749928.48,G15
2022-11-20 16:46:30,25113794.16,25113799.66,-3717.314,-2896.608,131973894.965,102836821.986,G15
2022-11-20 16:47:00,25135015.94,25135021.54,-3717.609,-2896.838,132085418.61,102923723.476,G15
2022-11-20 16:47:30,25156240.78,25156244.68,-3717.784,-2896.975,132196949.838,103010630.898,G15
2022-11-20 16:48:00,25177464.2,25177470.06,-3717.776,-2896.968,132308485.664,103097541.906,G15
2022-11-20 16:48:30,25198689.34,25198694.76,-3717.849,-2897.025,132420023.513,103184454.469,G15
2022-11-20 16:49:00,25219914.78,25219920.34,-3717.809,-2896.994,132531560.496,103271366.387,G15
2022-11-20 16:49:30,25241139.32,25241143.46,-3717.823,-2897.005,132643093.923,103358275.533,G15
2022-11-20 16:50:00,25262361.68,25262366.54,-3717.727,-2896.93,132754620.918,103445179.67,G15
2022-11-20 16:50:30,25283582.98,25283587.74,-3717.091,-2896.435,132866138.848,103532076.693,G15
2022-11-20 16:51:00,25304802.08,25304807.8,-3716.68,-2896.115,132977645.22,103618964.752,G15
2022-11-20 16:51:30,25326018.64,25326024.66,-3716.298,-2895.816,133089136.972,103705841.397,G15
2022-11-20 16:52:00,25347230.66,25347236.1,-3715.514,-2895.206,133200611.487,103792704.603,G15
2022-11-20 16:52:30,25368439.62,25368444.74,-3715.0,-2894.805,133312066.1,103879552.347,G15
2022-11-20 16:53:00,25389644.5,25389648.86,-3713.961,-2893.996,133423497.847,103966382.282,G15
2022-11-20 16:53:30,25410845.36,25410850.4,-3713.161,-2893.372,133534904.231,104053192.476,G15
2022-11-20 16:54:00,25432039.94,25432045.28,-3712.036,-2892.496,133646282.559,104139980.783,G15
2022-11-20 16:54:30,25453228.38,25453233.78,-3710.813,-2891.542,133757630.068,104226745.082,G15
2022-11-20 16:55:00,25474410.64,25474415.46,-3709.865,-2890.804,133868944.329,104313483.477,G15
2022-11-20 16:55:30,25495585.52,25495590.74,-3708.578,-2889.801,133980222.387,104400193.692,G15
2022-11-20 16:56:00,25516754.32,25516759.18,-3707.34,-2888.836,134091461.643,104486873.668,G15
2022-11-20 16:56:30,25537914.86,25537919.64,-3705.785,-2887.625,134202659.66,104573521.467,G15
2022-11-20 16:57:00,25559066.66,25559071.0,-3704.339,-2886.498,134313813.626,104660134.998,G15
2022-11-20 22:39:00,25142812.24,25142816.02,3407.48,2655.179,132126375.271,102955626.503,G15
2022-11-20 22:39:30,25123370.28,25123374.54,3403.734,2652.261,132024209.04,102876016.401,G15
2022-11-20 22:40:00,25103950.08,25103953.78,3400.155,2649.471,131922151.942,102796491.387,G15
2022-11-20 22:40:30,25084549.76,25084555.76,3396.219,2646.405,131820207.604,102717054.249,G15
2022-11-20 22:41:00,25065172.82,25065177.32,3392.392,2643.422,131718379.023,102637707.291,G15
2022-11-20 22:41:30,25045818.78,25045824.18,3388.273,2640.212,131616669.454,102558453.036,G15
2022-11-20 22:42:00,25026487.5,25026491.38,3384.141,2636.993,131515082.101,102479294.046,G15
2022-11-20 22:42:30,25007179.26,25007183.84,3379.73,2633.556,131413620.17,102400232.788,G15
2022-11-20 22:43:00,24987896.3,24987900.92,3375.921,2630.588,131312287.019,102321271.902,G15
2022-11-20 22:43:30,24968637.56,24968643.06,3371.278,2626.97,131211085.806,102242413.83,G15
2022-11-20 22:44:00,24949405.88,24949410.64,3366.359,2623.137,131110020.018,102163661.241,G15
2022-11-20 22:44:30,24930201.08,24930205.84,3361.84,2619.615,131009092.622,102085016.525,G15
2022-11-20 22:45:00,24911020.22,24911025.46,3357.288,2616.069,130908307.208,102006482.451,G15
